"Count","Source","Type","LiveAction","YearMade","PlexTitle","Episode","EpisodeName","StoryTime","PlexId","imdb","tmdb","tvdb"
475,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x02","The Circle (2)",,"NULL","NULL","NULL","NULL"
476,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x03","The Siege",,"NULL","NULL","NULL","NULL"
477,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x03","The Siege (3)",,"NULL","NULL","NULL","NULL"
478,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x02","Liaisons",,"NULL","NULL","NULL","NULL"
479,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x04","Gambit",,"NULL","NULL","NULL","NULL"
480,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x04","Gambit (1)",,"NULL","NULL","NULL","NULL"
481,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x05","Gambit (2)",,"NULL","NULL","NULL","NULL"
482,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x04","Gambit, Part 1",,"NULL","NULL","NULL","NULL"
483,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x05","Gambit, Part 2",,"NULL","NULL","NULL","NULL"
484,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x05","Cardassians",,"NULL","NULL","NULL","NULL"
485,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x04","Invasive Procedures",,"NULL","NULL","NULL","NULL"
486,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x03","Interface",,"NULL","NULL","NULL","NULL"
487,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x06","Phantasms",,"NULL","NULL","NULL","NULL"
488,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x06","Melora",,"NULL","NULL","NULL","NULL"
489,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x07","Dark Page",,"NULL","NULL","NULL","NULL"
490,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x07","Rules of Acquisition",,"NULL","NULL","NULL","NULL"
491,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x08","Necessary Evil",,"NULL","NULL","NULL","NULL"
492,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x08","Attached",,"NULL","NULL","NULL","NULL"
493,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x09","Force of Nature",,"NULL","NULL","NULL","NULL"
494,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x09","Second Sight",,"NULL","NULL","NULL","NULL"
495,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x10","Sanctuary",,"NULL","NULL","NULL","NULL"
496,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x11","Parallels",,"NULL","NULL","NULL","NULL"
497,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x11","Rivals",,"NULL","NULL","NULL","NULL"
498,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x12","The Alternate",,"NULL","NULL","NULL","NULL"
499,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x10","Inheritance",,"NULL","NULL","NULL","NULL"
500,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x13","Homeward",,"NULL","NULL","NULL","NULL"
501,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x12","The Pegasus",,"NULL","NULL","NULL","NULL"
502,"UPN","Show","True",2005,"Star Trek: Enterprise","4x22","These Are the Voyages...",,"NULL","NULL","NULL","NULL"
503,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x13","Armageddon Game",,"NULL","NULL","NULL","NULL"
504,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x14","Sub Rosa",,"NULL","NULL","NULL","NULL"
505,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x15","Lower Decks",,"NULL","NULL","NULL","NULL"
506,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x15","Whispers",,"NULL","NULL","NULL","NULL"
507,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x14","Paradise",,"NULL","NULL","NULL","NULL"
508,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x16","Shadowplay",,"NULL","NULL","NULL","NULL"
509,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x16","Thine Own Self",,"NULL","NULL","NULL","NULL"
510,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x17","Masks",,"NULL","NULL","NULL","NULL"
511,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x17","Playing God",,"NULL","NULL","NULL","NULL"
512,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x18","Eye of the Beholder",,"NULL","NULL","NULL","NULL"
513,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x18","Profit and Loss",,"NULL","NULL","NULL","NULL"
514,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x19","Genesis",,"NULL","NULL","NULL","NULL"
515,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x19","Blood Oath",,"NULL","NULL","NULL","NULL"
516,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x20","Journey's End",,"NULL","NULL","NULL","NULL"
517,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x20","The Maquis",,"NULL","NULL","NULL","NULL"
518,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x20","The Maquis (1)",,"NULL","NULL","NULL","NULL"
519,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x21","The Maquis (2)",,"NULL","NULL","NULL","NULL"
520,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x20","The Maquis, Part 1",,"NULL","NULL","NULL","NULL"
521,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x21","The Maquis, Part 2",,"NULL","NULL","NULL","NULL"
522,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x21","Firstborn",,"NULL","NULL","NULL","NULL"
523,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x22","Bloodlines",,"NULL","NULL","NULL","NULL"
524,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x22","The Wire",,"NULL","NULL","NULL","NULL"
525,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x23","Emergence",,"NULL","NULL","NULL","NULL"
526,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x23","Crossover",,"NULL","NULL","NULL","NULL"
527,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x24","Preemptive Strike",,"NULL","NULL","NULL","NULL"
528,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x24","The Collaborator",,"NULL","NULL","NULL","NULL"
529,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x25","Tribunal",,"NULL","NULL","NULL","NULL"
530,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x25","All Good Things…",,"NULL","NULL","NULL","NULL"
531,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x25","All Good Things... (1)",,"NULL","NULL","NULL","NULL"
532,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x26","All Good Things... (2)",,"NULL","NULL","NULL","NULL"
533,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x25","All Good Things..., Part 1",,"NULL","NULL","NULL","NULL"
534,"SYN","Show","True",1994,"Star Trek: The Next Generation","7x26","All Good Things..., Part 2",,"NULL","NULL","NULL","NULL"
535,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","2x26","The Jem'Hadar",,"NULL","NULL","NULL","NULL"
536,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x01","The Search",,"NULL","NULL","NULL","NULL"
537,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x01","The Search (1)",,"NULL","NULL","NULL","NULL"
538,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x02","The Search (2)",,"NULL","NULL","NULL","NULL"
539,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x01","The Search, Part 1",,"NULL","NULL","NULL","NULL"
540,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x02","The Search, Part 2",,"NULL","NULL","NULL","NULL"
541,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x03","The House of Quark",,"NULL","NULL","NULL","NULL"
542,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x04","Equilibrium",,"NULL","NULL","NULL","NULL"
543,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x05","Second Skin",,"NULL","NULL","NULL","NULL"
544,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x06","The Abandoned",,"NULL","NULL","NULL","NULL"
545,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x07","Civil Defense",,"NULL","NULL","NULL","NULL"
546,"UPN","Show","True",1995,"Star Trek: Voyager","1x01","Caretaker",,"NULL","NULL","NULL","NULL"
547,"UPN","Show","True",1995,"Star Trek: Voyager","1x01","Caretaker (1)",,"NULL","NULL","NULL","NULL"
548,"UPN","Show","True",1995,"Star Trek: Voyager","1x02","Caretaker (2)",,"NULL","NULL","NULL","NULL"
549,"UPN","Show","True",1995,"Star Trek: Voyager","1x01","Caretaker, Part 1",,"NULL","NULL","NULL","NULL"
550,"UPN","Show","True",1995,"Star Trek: Voyager","1x02","Caretaker, Part 2",,"NULL","NULL","NULL","NULL"
551,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x08","Meridian",,"NULL","NULL","NULL","NULL"
552,"UPN","Show","True",1995,"Star Trek: Voyager","1x03","Parallax",,"NULL","NULL","NULL","NULL"
553,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x09","Defiant",,"NULL","NULL","NULL","NULL"
554,"SYN","Show","True",1994,"Star Trek: Deep Space Nine","3x10","Fascination",,"NULL","NULL","NULL","NULL"
555,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x11","Past Tense",,"NULL","NULL","NULL","NULL"
556,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x11","Past Tense (1)",,"NULL","NULL","NULL","NULL"
557,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x12","Past Tense (2)",,"NULL","NULL","NULL","NULL"
558,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x11","Past Tense, Part 1",,"NULL","NULL","NULL","NULL"
559,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x12","Past Tense, Part 2",,"NULL","NULL","NULL","NULL"
560,"UPN","Show","True",1995,"Star Trek: Voyager","1x04","Time and Again",,"NULL","NULL","NULL","NULL"
561,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x13","Life Support",,"NULL","NULL","NULL","NULL"
562,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x14","Heart of Stone",,"NULL","NULL","NULL","NULL"
563,"UPN","Show","True",1995,"Star Trek: Voyager","1x05","Phage",,"NULL","NULL","NULL","NULL"
564,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x15","Destiny",,"NULL","NULL","NULL","NULL"
565,"UPN","Show","True",1995,"Star Trek: Voyager","1x06","The Cloud",,"NULL","NULL","NULL","NULL"
566,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x16","Prophet Motive",,"NULL","NULL","NULL","NULL"
567,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x17","Visionary",,"NULL","NULL","NULL","NULL"
568,"UPN","Show","True",1995,"Star Trek: Voyager","1x07","Eye of the Needle",,"NULL","NULL","NULL","NULL"
569,"UPN","Show","True",1995,"Star Trek: Voyager","1x08","Ex Post Facto",,"NULL","NULL","NULL","NULL"
570,"UPN","Show","True",1995,"Star Trek: Voyager","1x09","Emanations",,"NULL","NULL","NULL","NULL"
571,"UPN","Show","True",1995,"Star Trek: Voyager","1x10","Prime Factors",,"NULL","NULL","NULL","NULL"
572,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x18","Distant Voices",,"NULL","NULL","NULL","NULL"
573,,"Film","True",1994,"TNG_FILMS","1","Star Trek: Generations",,"NULL","NULL","NULL","NULL"
574,"UPN","Show","True",1995,"Star Trek: Voyager","1x11","State of Flux",,"NULL","NULL","NULL","NULL"
575,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x19","Through the Looking Glass",,"NULL","NULL","NULL","NULL"
576,"UPN","Show","True",1995,"Star Trek: Voyager","1x12","Heroes and Demons",,"NULL","NULL","NULL","NULL"
577,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x20","Improbable Cause",,"NULL","NULL","NULL","NULL"
578,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x21","The Die is Cast",,"NULL","NULL","NULL","NULL"
579,"UPN","Show","True",1995,"Star Trek: Voyager","1x13","Cathexis",,"NULL","NULL","NULL","NULL"
580,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x22","Explorers",,"NULL","NULL","NULL","NULL"
581,"UPN","Show","True",1995,"Star Trek: Voyager","1x14","Faces",,"NULL","NULL","NULL","NULL"
582,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x23","Family Business",,"NULL","NULL","NULL","NULL"
583,"UPN","Show","True",1995,"Star Trek: Voyager","1x15","Jetrel",,"NULL","NULL","NULL","NULL"
584,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x24","Shakaar",,"NULL","NULL","NULL","NULL"
585,"UPN","Show","True",1995,"Star Trek: Voyager","1x16","Learning Curve",,"NULL","NULL","NULL","NULL"
586,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x25","Facets",,"NULL","NULL","NULL","NULL"
587,"UPN","Show","True",1995,"Star Trek: Voyager","2x03","Projections",,"NULL","NULL","NULL","NULL"
588,"UPN","Show","True",1995,"Star Trek: Voyager","2x04","Elogium",,"NULL","NULL","NULL","NULL"
589,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","3x26","The Adversary",,"NULL","NULL","NULL","NULL"
590,"UPN","Show","True",1995,"Star Trek: Voyager","2x01","The 37's",,"NULL","NULL","NULL","NULL"
591,"UPN","Show","True",1995,"Star Trek: Voyager","2x02","Initiations",,"NULL","NULL","NULL","NULL"
592,"UPN","Show","True",1995,"Star Trek: Voyager","2x05","Non Sequitur",,"NULL","NULL","NULL","NULL"
593,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x01","The Way of the Warrior",,"NULL","NULL","NULL","NULL"
594,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x01","The Way of the Warrior (1)",,"NULL","NULL","NULL","NULL"
595,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x02","The Way of the Warrior (2)",,"NULL","NULL","NULL","NULL"
596,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x01","The Way of the Warrior, Part 1",,"NULL","NULL","NULL","NULL"
597,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x02","The Way of the Warrior, Part 2",,"NULL","NULL","NULL","NULL"
598,"UPN","Show","True",1995,"Star Trek: Voyager","2x06","Twisted",,"NULL","NULL","NULL","NULL"
599,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x03","The Visitor",,"NULL","NULL","NULL","NULL"
600,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x04","Hippocratic Oath",,"NULL","NULL","NULL","NULL"
601,"UPN","Show","True",1995,"Star Trek: Voyager","2x07","Parturition",,"NULL","NULL","NULL","NULL"
602,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x05","Indiscretion",,"NULL","NULL","NULL","NULL"
603,"UPN","Show","True",1995,"Star Trek: Voyager","2x08","Persistence of Vision",,"NULL","NULL","NULL","NULL"
604,"UPN","Show","True",1995,"Star Trek: Voyager","2x09","Tattoo",,"NULL","NULL","NULL","NULL"
605,"UPN","Show","True",1995,"Star Trek: Voyager","2x10","Cold Fire",,"NULL","NULL","NULL","NULL"
606,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x06","Rejoined",,"NULL","NULL","NULL","NULL"
607,"UPN","Show","True",1995,"Star Trek: Voyager","2x11","Maneuvers",,"NULL","NULL","NULL","NULL"
608,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x07","Starship Down",,"NULL","NULL","NULL","NULL"
609,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x08","Little Green Men",,"NULL","NULL","NULL","NULL"
610,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x09","The Sword of Kahless",,"NULL","NULL","NULL","NULL"
611,"UPN","Show","True",1995,"Star Trek: Voyager","2x12","Resistance",,"NULL","NULL","NULL","NULL"
612,"SYN","Show","True",1995,"Star Trek: Deep Space Nine","4x10","Our Man Bashir",,"NULL","NULL","NULL","NULL"
613,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x11","Homefront",,"NULL","NULL","NULL","NULL"
614,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x12","Paradise Lost",,"NULL","NULL","NULL","NULL"
615,"UPN","Show","True",1996,"Star Trek: Voyager","2x13","Prototype",,"NULL","NULL","NULL","NULL"
616,"UPN","Show","True",1996,"Star Trek: Voyager","2x18","Death Wish",,"NULL","NULL","NULL","NULL"
617,"UPN","Show","True",1996,"Star Trek: Voyager","2x14","Alliances",,"NULL","NULL","NULL","NULL"
618,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x13","Crossfire",,"NULL","NULL","NULL","NULL"
619,"UPN","Show","True",1996,"Star Trek: Voyager","2x15","Threshold",,"NULL","NULL","NULL","NULL"
620,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x14","Return to Grace",,"NULL","NULL","NULL","NULL"
621,"UPN","Show","True",1996,"Star Trek: Voyager","2x16","Meld",,"NULL","NULL","NULL","NULL"
622,"UPN","Show","True",1996,"Star Trek: Voyager","2x17","Dreadnought",,"NULL","NULL","NULL","NULL"
623,"UPN","Show","True",1996,"Star Trek: Voyager","2x19","Lifesigns",,"NULL","NULL","NULL","NULL"
624,"UPN","Show","True",1996,"Star Trek: Voyager","2x20","Investigations",,"NULL","NULL","NULL","NULL"
625,"UPN","Show","True",1996,"Star Trek: Voyager","2x21","Deadlock",,"NULL","NULL","NULL","NULL"
626,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x15","Sons of Mogh",,"NULL","NULL","NULL","NULL"
627,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x16","Bar Association",,"NULL","NULL","NULL","NULL"
628,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x17","Accession",,"NULL","NULL","NULL","NULL"
629,"UPN","Show","True",1996,"Star Trek: Voyager","2x22","Innocence",,"NULL","NULL","NULL","NULL"
630,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x18","Rules of Engagement",,"NULL","NULL","NULL","NULL"
631,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x19","Hard Time",,"NULL","NULL","NULL","NULL"
632,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x20","Shattered Mirror",,"NULL","NULL","NULL","NULL"
633,"UPN","Show","True",1996,"Star Trek: Voyager","2x23","The Thaw",,"NULL","NULL","NULL","NULL"
634,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x21","The Muse",,"NULL","NULL","NULL","NULL"
635,"UPN","Show","True",1996,"Star Trek: Voyager","2x24","Tuvix",,"NULL","NULL","NULL","NULL"
636,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x22","For the Cause",,"NULL","NULL","NULL","NULL"
637,"UPN","Show","True",1996,"Star Trek: Voyager","2x25","Resolutions",,"NULL","NULL","NULL","NULL"
638,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x23","To the Death",,"NULL","NULL","NULL","NULL"
639,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x24","The Quickening",,"NULL","NULL","NULL","NULL"
640,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x25","Body Parts",,"NULL","NULL","NULL","NULL"
641,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","4x26","Broken Link",,"NULL","NULL","NULL","NULL"
642,"UPN","Show","True",1996,"Star Trek: Voyager","2x26","Basics",,"NULL","NULL","NULL","NULL"
643,"UPN","Show","True",1996,"Star Trek: Voyager","2x26","Basics (1)",,"NULL","NULL","NULL","NULL"
644,"UPN","Show","True",1996,"Star Trek: Voyager","3x01","Basics (2)",,"NULL","NULL","NULL","NULL"
645,"UPN","Show","True",1996,"Star Trek: Voyager","2x26","Basics, Part 1",,"NULL","NULL","NULL","NULL"
646,"UPN","Show","True",1996,"Star Trek: Voyager","3x01","Basics, Part 2",,"NULL","NULL","NULL","NULL"
647,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x01","Apocalypse Rising",,"NULL","NULL","NULL","NULL"
648,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x02","The Ship",,"NULL","NULL","NULL","NULL"
649,"UPN","Show","True",1996,"Star Trek: Voyager","3x07","Sacred Ground",,"NULL","NULL","NULL","NULL"
650,"UPN","Show","True",1996,"Star Trek: Voyager","3x05","False Profits",,"NULL","NULL","NULL","NULL"
651,"UPN","Show","True",1996,"Star Trek: Voyager","3x02","Flashback",,"NULL","NULL","NULL","NULL"
652,"UPN","Show","True",1996,"Star Trek: Voyager","3x03","The Chute",,"NULL","NULL","NULL","NULL"
653,"UPN","Show","True",1996,"Star Trek: Voyager","3x06","Remember",,"NULL","NULL","NULL","NULL"
654,"UPN","Show","True",1996,"Star Trek: Voyager","3x04","The Swarm",,"NULL","NULL","NULL","NULL"
655,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x03","Looking for par'Mach in All the Wrong Places",,"NULL","NULL","NULL","NULL"
656,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x04","...Nor the Battle to the Strong",,"NULL","NULL","NULL","NULL"
657,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x04","Nor the Battle to the Strong",,"NULL","NULL","NULL","NULL"
658,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x05","The Assignment",,"NULL","NULL","NULL","NULL"
659,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x06","Trials and Tribble-ations",,"NULL","NULL","NULL","NULL"
660,"UPN","Show","True",1996,"Star Trek: Voyager","3x08","Future's End",,"NULL","NULL","NULL","NULL"
661,"UPN","Show","True",1996,"Star Trek: Voyager","3x08","Future's End (1)",,"NULL","NULL","NULL","NULL"
662,"UPN","Show","True",1996,"Star Trek: Voyager","3x09","Future's End (2)",,"NULL","NULL","NULL","NULL"
663,"UPN","Show","True",1996,"Star Trek: Voyager","3x08","Future's End, Part 1",,"NULL","NULL","NULL","NULL"
664,"UPN","Show","True",1996,"Star Trek: Voyager","3x09","Future's End, Part 2",,"NULL","NULL","NULL","NULL"
665,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x07","Let He Who is Without Sin...",,"NULL","NULL","NULL","NULL"
666,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x08","Things Past",,"NULL","NULL","NULL","NULL"
667,"UPN","Show","True",1996,"Star Trek: Voyager","3x10","Warlord",,"NULL","NULL","NULL","NULL"
668,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x09","The Ascent",,"NULL","NULL","NULL","NULL"
669,"UPN","Show","True",1996,"Star Trek: Voyager","3x11","The Q and the Grey",,"NULL","NULL","NULL","NULL"
670,"SYN","Show","True",1996,"Star Trek: Deep Space Nine","5x10","Rapture",,"NULL","NULL","NULL","NULL"
671,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x11","The Darkness and the Light",,"NULL","NULL","NULL","NULL"
672,"UPN","Show","True",1996,"Star Trek: Voyager","3x12","Macrocosm",,"NULL","NULL","NULL","NULL"
673,"UPN","Show","True",1997,"Star Trek: Voyager","3x13","Fair Trade",,"NULL","NULL","NULL","NULL"
674,"UPN","Show","True",1997,"Star Trek: Voyager","3x14","Alter Ego",,"NULL","NULL","NULL","NULL"
675,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x12","The Begotten",,"NULL","NULL","NULL","NULL"
676,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x13","For the Uniform",,"NULL","NULL","NULL","NULL"
677,"UPN","Show","True",1997,"Star Trek: Voyager","3x15","Coda",,"NULL","NULL","NULL","NULL"
678,"UPN","Show","True",1997,"Star Trek: Voyager","3x16","Blood Fever",,"NULL","NULL","NULL","NULL"
679,,"Film","True",1996,"TNG_FILMS","2","Star Trek: First Contact",,"NULL","NULL","NULL","NULL"
680,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x14","In Purgatory's Shadow (1)",,"NULL","NULL","NULL","NULL"
681,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x14","In Purgatory's Shadow",,"NULL","NULL","NULL","NULL"
682,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x15","By Inferno's Light (2)",,"NULL","NULL","NULL","NULL"
683,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x15","By Inferno's Light ",,"NULL","NULL","NULL","NULL"
684,"UPN","Show","True",1997,"Star Trek: Voyager","3x17","Unity",,"NULL","NULL","NULL","NULL"
685,"UPN","Show","True",1997,"Star Trek: Voyager","3x18","Darkling",,"NULL","NULL","NULL","NULL"
686,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x16","Doctor Bashir, I Presume?",,"NULL","NULL","NULL","NULL"
687,"UPN","Show","True",1997,"Star Trek: Voyager","3x19","Rise",,"NULL","NULL","NULL","NULL"
688,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x17","A Simple Investigation",,"NULL","NULL","NULL","NULL"
689,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x18","Business as Usual",,"NULL","NULL","NULL","NULL"
690,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x19","Ties of Blood and Water",,"NULL","NULL","NULL","NULL"
691,"UPN","Show","True",1997,"Star Trek: Voyager","3x20","Favorite Son",,"NULL","NULL","NULL","NULL"
692,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x20","Ferengi Love Songs",,"NULL","NULL","NULL","NULL"
693,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x21","Soldiers of the Empire",,"NULL","NULL","NULL","NULL"
694,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x22","Children of Time",,"NULL","NULL","NULL","NULL"
695,"UPN","Show","True",1997,"Star Trek: Voyager","3x21","Before and After",,"NULL","NULL","NULL","NULL"
696,"UPN","Show","True",1997,"Star Trek: Voyager","3x22","Real Life",,"NULL","NULL","NULL","NULL"
697,"UPN","Show","True",1997,"Star Trek: Voyager","3x23","Distant Origin",,"NULL","NULL","NULL","NULL"
698,"UPN","Show","True",1997,"Star Trek: Voyager","3x24","Displaced",,"NULL","NULL","NULL","NULL"
699,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x23","Blaze of Glory",,"NULL","NULL","NULL","NULL"
700,"UPN","Show","True",1997,"Star Trek: Voyager","3x25","Worst Case Scenario",,"NULL","NULL","NULL","NULL"
701,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x24","Empok Nor",,"NULL","NULL","NULL","NULL"
702,"UPN","Show","True",1997,"Star Trek: Voyager","3x26","Scorpion",,"NULL","NULL","NULL","NULL"
703,"UPN","Show","True",1997,"Star Trek: Voyager","3x26","Scorpion (1)",,"NULL","NULL","NULL","NULL"
704,"UPN","Show","True",1997,"Star Trek: Voyager","4x01","Scorpion (2)",,"NULL","NULL","NULL","NULL"
705,"UPN","Show","True",1997,"Star Trek: Voyager","3x26","Scorpion, Part 1",,"NULL","NULL","NULL","NULL"
706,"UPN","Show","True",1997,"Star Trek: Voyager","4x01","Scorpion, Part 2",,"NULL","NULL","NULL","NULL"
707,"UPN","Show","True",1997,"Star Trek: Voyager","4x02","The Gift",,"NULL","NULL","NULL","NULL"
